Id,Name,Country,City,University,Citations
57194780971,Michailidou Kyriaki,Cyprus,Nicosia,Cyprus Institute of Neurology and Genetics,2154
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
35227873900,Razis P.,Cyprus,Nicosia,University of Cyprus,38588
35227873900,Razis P.,Cyprus,Nicosia,University of Cyprus,38588
55520690500,Hadjidemetriou Lenos,Cyprus,Nicosia,University of Cyprus,303
56265392500,Kyriakides Elias,Cyprus,Nicosia,University of Cyprus,1950
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
57194780971,Michailidou Kyriaki,Cyprus,Nicosia,Cyprus Institute of Neurology and Genetics,2154
35221179800,Attikis Alexandros,Cyprus,Nicosia,University of Cyprus,30764
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
34570089500,Hadjigeorgiou Georgios M.,Cyprus,Nicosia,University of Cyprus,2291
35227837600,Ptochos F.,Cyprus,Nicosia,University of Cyprus,61829
