Country,Source,Target,Year,Weight,Keywords
Italy,6602631729,7005513302,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
Italy,7005513302,54949157100,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
Italy,7005513302,7003565501,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
Italy,56992899600,35267988000,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
Italy,56992899600,6602631729,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
Italy,56992899600,54949157100,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
Italy,56992899600,7003565501,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
Italy,56992899600,7006842875,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
Italy,35267988000,7005513302,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
Italy,6602631729,7005513302,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
Italy,7005513302,54949157100,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
Italy,7005513302,7003565501,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
Italy,7005513302,7006842875,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
Italy,7004852561,55346159500,1995,1,"['age of onset', 'Childhood IDDM', 'seasonability']"
Italy,56186726200,14031056700,2009,2,"['', '']"
Italy,56186726200,6603404158,2009,1,['']
Italy,56186726200,6604005772,2009,2,"['', '']"
Italy,57193325611,57194056913,2017,1,"['Mobile crowdsensing', 'simulations', 'smart cities']"
Italy,57193325611,55193453400,2018,1,"['data collection framework', 'energy efficiency', 'mobile crowdsensing']"
Italy,57193325611,6701655006,2017,1,"['Mobile crowdsensing', 'simulations', 'smart cities']"
Italy,57193325611,6701655006,2018,1,"['data collection framework', 'energy efficiency', 'mobile crowdsensing']"
Italy,55675224182,8726069400,2016,1,"['energy efficiency', 'Green ICT', 'network protocols', 'TCP']"
Italy,55675224182,8726069400,2017,1,"['energy efficiency', 'green ICT', 'network protocols', 'TCP']"
Italy,8726069400,57194056913,2017,2,"['Mobile crowdsensing', 'simulations', 'smart cities', '']"
Italy,8726069400,55193453400,2018,1,"['data collection framework', 'energy efficiency', 'mobile crowdsensing']"
Italy,8726069400,6604005772,2016,1,"['energy efficiency', 'Green ICT', 'network protocols', 'TCP']"
Italy,8726069400,6604005772,2017,1,"['energy efficiency', 'green ICT', 'network protocols', 'TCP']"
Italy,8726069400,55206301100,2013,1,"['Cloud computing', 'data replication', 'energy efficiency']"
Italy,8726069400,55206301100,2015,2,"['Cloud computing', 'Data replication', 'Energy efficiency', 'Cloud computing', 'Data replication', 'Energy efficiency']"
Italy,8726069400,55979134900,2013,2,"['cloud computing', 'data center', 'energy efficiency', 'energy efficient scheduling', 'load variation', 'Cloud computing', 'Data centers', 'Energy-efficient scheduling', 'Load balancing']"
Italy,8726069400,6701655006,2013,1,['']
Italy,8726069400,6701655006,2015,1,"['Cloud computing data centers', 'Data replication', 'Energy consumption optimization', 'Job scheduling', 'Load balancing', 'Virtual machine placement']"
Italy,8726069400,6701655006,2016,1,"['energy efficiency', 'Green ICT', 'network protocols', 'TCP']"
Italy,8726069400,6701655006,2017,2,"['Mobile crowdsensing', 'simulations', 'smart cities', '']"
Italy,8726069400,6701655006,2018,1,"['data collection framework', 'energy efficiency', 'mobile crowdsensing']"
Italy,57194056913,6603573094,2017,1,"['Mobile crowdsensing', 'simulations', 'smart cities']"
Italy,6603573094,6701655006,2017,1,"['Mobile crowdsensing', 'simulations', 'smart cities']"
United Kingdom,26326205500,6701920016,2008,2,"['C. elegans', 'Carbonic anhydrase', 'Environmental pH', 'Global transcriptional analysis', 'β-Carbonic anhydrases', 'Anions', 'Can2', 'Candida albicans', 'Cryptococcus neoformans', 'Fungal pathogens', 'Nce103']"
United Kingdom,26326205500,6701920016,2009,8,"['β-class carbonic anhydrase', 'Cryptococcus neoformans', 'crystal structure', 'inhibition', 'sulfonamide', 'α-Isoforms', 'Antihelmintics', 'Caenorhabditis elegans', 'Carbonic anhydrase', 'Sulfonamide', 'Thiabendazole', '', 'Aliphatic carboxylate', 'Aromatic carboxylate', 'Beta-class', 'Can2', 'Candida albicans', 'Carbonic anhydrase', 'Cryptococcus neoformans', 'Nce103', 'Caenorhabditis elegans', 'Carbonic anhydrase', 'Indole-5-sulfonamide', 'Nematode', 'Sulfonamides', 'Beta-class enzyme', 'Boronic acid', 'Can2', 'Candida albicans', 'Carbonic anhydrase', 'Cryptococcus neoformans', 'Nce103', 'β-Class enzymes', 'Can2', 'Candida albicans', 'Carbonic anhydrase', 'Cryptococcus neoformans', 'Nce103', 'Sulfonamide', 'Carbonic anhydrase inhibitors as antifungals', 'Fungal and nematode carbonic anhydrases and drug design inhibition', 'Fungal carbonic anhydrases']"
United Kingdom,26326205500,6701920016,2010,4,"['', 'β-Class enzymes', 'Amine', 'Amino acid', 'Candida albicans', 'Carbonic anhydrase', 'Cryptococcus neoformans', 'Enzyme-activator', 'β-Class enzyme', 'Candida albicans', 'Carbonic anhydrase', 'Cryptococcus neoformans', 'Indole-5-sulfonamides', 'Sulfonamide', '']"
United Kingdom,26326205500,6701920016,2011,3,"['', 'β-Class enzyme', 'Antifungals', 'Candida albicans', 'Carbonic anhydrase', 'Carboxylate', 'Cryptococcus neoformans', 'Inhibitor', '']"
United Kingdom,7006491219,7003592433,2008,1,"['Chemotherapy', 'Radiotherapy', 'Rectal cancer', 'Surgery']"
United Kingdom,7006491219,7003592433,2010,1,['']
United Kingdom,7006491219,7003592433,2011,1,['']
United Kingdom,7006491219,25931607500,2002,1,"['Adjuvant chemotherapy', 'Adjuvant radiotherapy', 'Colon cancer', 'Rectal cancer']"
United Kingdom,7006491219,25931607500,2007,1,"['Adjuvant treatment', 'Chemotherapy', 'Pancreatic cancer', 'Radiotherapy']"
United Kingdom,7006491219,25931607500,2008,1,"['Chemotherapy', 'Radiotherapy', 'Rectal cancer', 'Surgery']"
United Kingdom,7006491219,25931607500,2009,1,"['Chemoembolisation', 'Hepatocellular carcinoma', 'Liver transplantation', 'Sorafenib']"
United Kingdom,7006491219,25931607500,2011,1,['']
United Kingdom,7102183040,7003551007,2007,1,"['Elderly', 'Encephalopathy', 'Epilepsy', 'Older people', 'Valproate', 'Valproic acid']"
United Kingdom,7102183040,7003551007,2008,1,"['Comorbidity', 'Complex partial status epilepticus', 'Epilepsy', 'Nonconvulsive status epilepticus', 'Seizures', 'Status epilepticus']"
United Kingdom,7102183040,7003551007,2009,2,"['Co-morbidity', 'Elderly', 'Epilepsy', 'Intravenous levetiracetam', 'Older people', 'Seizure', 'Status epilepticus', 'Antiepileptic drugs', 'Epilepsy', 'Maculopathy', 'Ocular side effects', 'Retina', 'Topiramate', 'Toxicity', 'Vision', 'Visual field']"
United Kingdom,56992899600,7006513758,2018,1,['']
United Kingdom,56992899600,7006513758,2018,1,['']
United Kingdom,7005826606,12139371400,2007,1,"['Chemical vapour deposition', 'Thin films', 'Vanadium diselenide']"
United Kingdom,24923462200,12139371400,2018,1,"['atmospheric plasma', 'conductive copper', 'copper precursors', 'inkjet printing', 'plasma-assisted inkjet printing']"
United Kingdom,56119704200,12139371400,2017,1,['']
United Kingdom,14423940600,12139371400,2008,1,['']
United Kingdom,7006435054,12139371400,2007,1,"['Antiferromagnet', 'Chemical vapour synthesis', 'Chromium oxyselenide']"
United Kingdom,7006435054,12139371400,2008,1,['']
United Kingdom,7202862388,12139371400,2007,1,['']
United Kingdom,7003437916,12139371400,2007,2,"['Chemical vapour deposition', 'Thin films', 'Vanadium diselenide', 'Antiferromagnet', 'Chemical vapour synthesis', 'Chromium oxyselenide']"
United Kingdom,7003437916,12139371400,2008,2,"['', 'Chemical vapour deposition', 'Light absorbing layer', 'Thin film', 'Tin selenide']"
United Kingdom,7003437916,12139371400,2010,1,"['Atmospheric pressure', 'Composite film', 'CVD', 'Metal selenide']"
United Kingdom,7003437916,12139371400,2016,1,"['atmospheric pressure chemical vapor deposition (APCVD)', 'enhancement of average crystal size', 'interstitial boron-doped TiO 2', 'photoactive thin films']"
United Kingdom,7003437916,12139371400,2017,1,['']
United Kingdom,8227436900,12139371400,2007,1,"['Antiferromagnet', 'Chemical vapour synthesis', 'Chromium oxyselenide']"
United Kingdom,8227436900,12139371400,2008,1,"['Chemical vapour deposition', 'Light absorbing layer', 'Thin film', 'Tin selenide']"
United Kingdom,7004024772,8302767100,2008,1,['']
United Kingdom,8366745800,24512061400,2010,1,['']
France,6701781699,6701920016,2009,1,"['Beta-class enzyme', 'Boronic acid', 'Can2', 'Candida albicans', 'Carbonic anhydrase', 'Cryptococcus neoformans', 'Nce103']"
France,7102486596,7006491219,2002,1,"['Adjuvant chemotherapy', 'Adjuvant radiotherapy', 'Colon cancer', 'Rectal cancer']"
France,7102486596,7006491219,2006,1,"['Adjuvant treatment', 'Chemotherapy', 'Gastric cancer', 'Radiotherapy']"
France,7102486596,7006491219,2007,1,"['Adjuvant treatment', 'Chemotherapy', 'Pancreatic cancer', 'Radiotherapy']"
France,7102486596,7006491219,2008,1,"['Chemotherapy', 'Radiotherapy', 'Rectal cancer', 'Surgery']"
France,7102486596,7006491219,2009,1,"['Chemoembolisation', 'Hepatocellular carcinoma', 'Liver transplantation', 'Sorafenib']"
France,7102486596,7006491219,2010,1,['']
France,7102486596,7006491219,2011,1,['']
France,7006491219,14026962100,2002,1,"['Adjuvant chemotherapy', 'Adjuvant radiotherapy', 'Colon cancer', 'Rectal cancer']"
France,7006491219,14026962100,2006,1,"['Adjuvant treatment', 'Chemotherapy', 'Gastric cancer', 'Radiotherapy']"
France,7006491219,14026962100,2007,1,"['Adjuvant treatment', 'Chemotherapy', 'Pancreatic cancer', 'Radiotherapy']"
France,7006491219,14026962100,2008,1,"['Chemotherapy', 'Radiotherapy', 'Rectal cancer', 'Surgery']"
France,7006491219,14026962100,2009,1,"['Chemoembolisation', 'Hepatocellular carcinoma', 'Liver transplantation', 'Sorafenib']"
France,7006491219,14026962100,2010,1,['']
France,7006491219,14026962100,2011,1,['']
France,7006491219,7101766379,2002,1,"['Adjuvant chemotherapy', 'Adjuvant radiotherapy', 'Colon cancer', 'Rectal cancer']"
France,7006491219,7101766379,2006,1,"['Adjuvant treatment', 'Chemotherapy', 'Gastric cancer', 'Radiotherapy']"
France,7006491219,7101766379,2007,1,"['Adjuvant treatment', 'Chemotherapy', 'Pancreatic cancer', 'Radiotherapy']"
France,7006491219,7101766379,2008,1,"['Chemotherapy', 'Radiotherapy', 'Rectal cancer', 'Surgery']"
France,7006491219,7101766379,2009,1,"['Chemoembolisation', 'Hepatocellular carcinoma', 'Liver transplantation', 'Sorafenib']"
France,7006491219,7101766379,2010,1,['']
France,7006491219,7101766379,2011,1,['']
France,56992899600,7201899176,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
France,56992899600,7006656190,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
France,56992899600,7007005000,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
France,7005513302,7201899176,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
France,7005513302,7006656190,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
France,7005513302,7007005000,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
France,56992899600,7201899176,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
France,56992899600,7006656190,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
France,56992899600,7007005000,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
France,7005513302,7201899176,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
France,7005513302,7006656190,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
France,7005513302,7007005000,2018,1,"['antiretroviral therapy-experienced patients', 'antiretroviral therapy-naïve patients', 'atazanavir/ritonavir', 'darunavir/ritonavir', 'lopinavir/ritonavir']"
France,23098235400,6701668267,2015,1,"['Genetic Algorithm', 'Inverse Folding Problem', 'Multi-objectivisation', 'Protein design']"
France,23098235400,13007977900,2015,1,"['Genetic Algorithm', 'Inverse Folding Problem', 'Multi-objectivisation', 'Protein design']"
France,14834051600,55853916800,2016,2,"['Cooperative UAV', 'Decisional autonomy', 'Mobility model', 'Multilevel swarm', 'ACO', 'Chaotic systems', 'Cooperative UAVs', 'Mobility models', 'Multilevel swarms']"
France,14834051600,55853916800,2017,3,"['', 'Automatic processing and detection', 'Decisional autonomy', 'High level data fusion', 'Mobility management', 'Multilevel UAV swarm', 'Smart mission management', 'ant colony optimization', 'chaotic dynamics', 'cooperative UAV', 'mobility model', 'multilevel swarm']"
France,14834051600,55853916800,2018,1,"['ACO', 'Chaotic dynamics', 'First return map', 'Global optimization', 'Mobility model', 'Swarm of UAVs']"
France,14834051600,6508125036,2016,2,"['Cooperative UAV', 'Decisional autonomy', 'Mobility model', 'Multilevel swarm', 'ACO', 'Chaotic systems', 'Cooperative UAVs', 'Mobility models', 'Multilevel swarms']"
France,14834051600,6508125036,2017,3,"['', 'Automatic processing and detection', 'Decisional autonomy', 'High level data fusion', 'Mobility management', 'Multilevel UAV swarm', 'Smart mission management', 'ant colony optimization', 'chaotic dynamics', 'cooperative UAV', 'mobility model', 'multilevel swarm']"
France,14834051600,6508125036,2018,1,"['ACO', 'Chaotic dynamics', 'First return map', 'Global optimization', 'Mobility model', 'Swarm of UAVs']"
France,14834051600,15061114300,2017,1,"['ant colony optimization', 'chaotic dynamics', 'cooperative UAV', 'mobility model', 'multilevel swarm']"
France,55822858800,13007977900,2014,2,"['fault tolerance', 'newscast', 'peer-to-peer', 'Fault Tolerance', 'Newscast', 'Peer-to-Peer']"
France,26424773700,54384685900,2012,1,"['genetic algorithms', 'intelligent transportation systems', 'mobility traces', 'realistic vehicular mobility models', 'traffic simulation', 'Vehicular ad hoc networks']"
France,26424773700,6508125036,2010,1,['']
France,26424773700,6508125036,2011,2,"['Intelligent Transportation Systems', 'Mobility Models', 'Simulations', 'Traffic Management', 'Vehicular Ad Hoc Networks', 'Intelligent transportation systems', 'Mobility models', 'Sensibility analysis', 'Simulations', 'Traffic management', 'Vehicular Ad soc networks']"
France,26424773700,6508125036,2012,1,"['genetic algorithms', 'intelligent transportation systems', 'mobility traces', 'realistic vehicular mobility models', 'traffic simulation', 'Vehicular ad hoc networks']"
France,26424773700,6508125036,2014,1,['']
France,26967680600,55853916800,2017,2,"['', 'Automatic processing and detection', 'Decisional autonomy', 'High level data fusion', 'Mobility management', 'Multilevel UAV swarm', 'Smart mission management']"
France,26967680600,6508125036,2017,2,"['', 'Automatic processing and detection', 'Decisional autonomy', 'High level data fusion', 'Mobility management', 'Multilevel UAV swarm', 'Smart mission management']"
France,15058427500,7102762128,2013,2,"['', '']"
France,15058427500,7102762128,2014,1,['']
France,15058427500,6701668267,2013,2,"['', 'distributed and agent model', 'energy efficiency', 'Gaussian mixture model', 'Open-stack', 'power-aware']"
France,15058427500,7004048888,2013,2,"['', '']"
France,55853916800,57193608341,2017,2,"['', 'Automatic processing and detection', 'Decisional autonomy', 'High level data fusion', 'Mobility management', 'Multilevel UAV swarm', 'Smart mission management']"
France,19639537800,7102762128,2013,2,"['', '']"
France,19639537800,7102762128,2014,1,['']
France,19639537800,7004048888,2013,2,"['', '']"
France,6503955598,7005540528,2009,1,['']
France,57193608341,6508125036,2017,2,"['', 'Automatic processing and detection', 'Decisional autonomy', 'High level data fusion', 'Mobility management', 'Multilevel UAV swarm', 'Smart mission management']"
France,8726069400,7004084918,2015,1,"['Data center network architectures', 'Energy consumption', 'Hardware infrastructure', 'Heat control']"
France,8726069400,7005278913,2015,1,"['Data center network architectures', 'Energy consumption', 'Hardware infrastructure', 'Heat control']"
France,8726069400,7006363369,2015,1,"['Data center network architectures', 'Energy consumption', 'Hardware infrastructure', 'Heat control']"
France,55369226400,6701668267,2015,2,"['Genetic Algorithm', 'Inverse Folding Problem', 'Multi-objectivisation', 'Protein design', 'Benchmark function', 'Genetic algorithm', 'Landscape analysis', 'NK landscape']"
France,55369226400,13007977900,2015,1,"['Genetic Algorithm', 'Inverse Folding Problem', 'Multi-objectivisation', 'Protein design']"
France,55369226400,13007977900,2014,1,['']
France,35198141100,6602524667,2011,1,['']
France,7005540528,6508125036,2014,1,['']
France,7004084918,57202960579,2015,1,"['Energy efficiency', 'High-performance computing (HPC)', 'Resource and job management system (RJMS)', 'Virtual machines (VMs)']"
France,7004084918,35729032500,2015,1,"['Energy efficiency', 'High-performance computing (HPC)', 'Resource and job management system (RJMS)', 'Virtual machines (VMs)']"
France,7005278913,57202960579,2015,1,"['Energy efficiency', 'High-performance computing (HPC)', 'Resource and job management system (RJMS)', 'Virtual machines (VMs)']"
France,7005278913,35729032500,2015,1,"['Energy efficiency', 'High-performance computing (HPC)', 'Resource and job management system (RJMS)', 'Virtual machines (VMs)']"
France,57202960579,7006363369,2015,1,"['Energy efficiency', 'High-performance computing (HPC)', 'Resource and job management system (RJMS)', 'Virtual machines (VMs)']"
France,57202960579,13007977900,2014,2,"['fault tolerance', 'newscast', 'peer-to-peer', 'Fault Tolerance', 'Newscast', 'Peer-to-Peer']"
France,7006363369,35729032500,2015,1,"['Energy efficiency', 'High-performance computing (HPC)', 'Resource and job management system (RJMS)', 'Virtual machines (VMs)']"
France,7006363369,6508125036,2014,1,['']
France,56511418100,55944396200,2016,1,"['Co-evolutionary algorithms', 'Constraints handling', 'Problem decomposition']"
France,56511418100,55944396200,2017,4,"['Adaptive ε-constraint', 'Bi-objective optimization', 'Integer linear programming', 'Satellite payload optimization', '', 'Bayesian optimization', 'Bi-level programming', 'co-evolutionary algorithms', 'Constraint handling', 'decomposition methods']"
France,56511418100,6701668267,2015,1,"['Evolutionary algorithms', 'Multi-objective optimization', 'Satellite payload optimization']"
France,55123978500,6701668267,2014,1,"['Hybrid metaheuristics', 'Optimisation', 'Satellite payload configuration']"
France,55123978500,6701668267,2015,2,"['Evolutionary algorithms', 'Multi-objective optimization', 'Satellite payload optimization', 'exact optimization', 'integer linear programming', 'satellite payload reconfiguration']"
France,55123812100,6701668267,2014,1,"['Hybrid metaheuristics', 'Optimisation', 'Satellite payload configuration']"
France,55123812100,6701668267,2015,2,"['Evolutionary algorithms', 'Multi-objective optimization', 'Satellite payload optimization', 'exact optimization', 'integer linear programming', 'satellite payload reconfiguration']"
France,56389512500,13007977900,2015,1,['']
France,55921940800,6508125036,2007,1,['']
France,55921940800,6508125036,2008,1,['']
France,6603031878,6508125036,2010,1,"['Evolutionary Algorithms', 'Multi-Agent Systems', 'Organizational Model']"
France,36496723300,55944396200,2016,1,"['Co-evolutionary algorithms', 'Constraints handling', 'Problem decomposition']"
France,36496723300,6701668267,2015,1,['']
France,6508125036,55944396200,2016,1,"['Co-evolutionary algorithms', 'Constraints handling', 'Problem decomposition']"
France,6508125036,55944396200,2017,4,"['Adaptive ε-constraint', 'Bi-objective optimization', 'Integer linear programming', 'Satellite payload optimization', '', 'Bayesian optimization', 'Bi-level programming', 'co-evolutionary algorithms', 'Constraint handling', 'decomposition methods']"
